geo_device_id,region,country,device_model,os_version
gd_01771,EU,UK,Redmi Note 12,Android 15
gd_01772,NAM,CA,iPhone 13,iOS 16.4
gd_01773,NAM,CA,iPhone 15,iOS 16.4
gd_01774,EU,UK,iPhone 13,iOS 18.1
gd_01775,MEA,NG,iPhone 13,iOS 17.2
gd_01776,EU,ES,iPhone 13,iOS 16.4
gd_01777,NAM,CA,iPhone 14,iOS 17.5
gd_01778,APAC,PH,Pixel 7,Android 13
gd_01779,NAM,US,Pixel 8,Android 14
gd_01780,EU,FR,iPhone 13,iOS 17.5
gd_01781,MEA,NG,Pixel 7,Android 13
gd_01782,APAC,JP,Galaxy S23,Android 14
gd_01783,NAM,CA,iPhone 14,iOS 16.4
gd_01784,EU,ES,Galaxy S23,Android 14
gd_01785,NAM,CA,iPhone 14,iOS 17.2
gd_01786,NAM,CA,Galaxy S23,Android 13
gd_01787,APAC,PH,Pixel 7,Android 14
gd_01788,APAC,JP,Galaxy S23,Android 14
gd_01789,APAC,JP,iPhone 15,iOS 18.1
gd_01790,LATAM,BR,Pixel 7,Android 13
gd_01791,NAM,US,iPhone 13,iOS 16.4
gd_01792,MEA,NG,iPhone 15,iOS 18.1
gd_01793,APAC,ID,Galaxy S23,Android 15
gd_01794,NAM,CA,iPhone 13,iOS 17.2
gd_01795,LATAM,AR,iPhone 15,iOS 17.2
gd_01796,NAM,US,Pixel 8,Android 13
gd_01797,APAC,ID,Galaxy A54,Android 12
gd_01798,APAC,IN,iPhone 14,iOS 18.1
gd_01799,EU,UK,iPhone 13,iOS 17.2
gd_01800,LATAM,MX,iPhone 15,iOS 17.2
gd_01801,NAM,CA,Galaxy A54,Android 13
gd_01802,LATAM,BR,iPhone 13,iOS 17.5
gd_01803,NAM,US,Galaxy A54,Android 14
gd_01804,NAM,US,iPhone 14,iOS 18.1
gd_01805,EU,ES,iPhone 15,iOS 18.1
gd_01806,LATAM,MX,iPhone 15,iOS 17.2
gd_01807,NAM,US,Pixel 8,Android 13
gd_01808,LATAM,MX,iPhone 15,iOS 17.5
gd_01809,NAM,US,Pixel 7,Android 15
gd_01810,EU,ES,iPhone 14,iOS 18.1
gd_01811,EU,DE,Galaxy A54,Android 14
gd_01812,NAM,CA,iPhone 14,iOS 18.1
gd_01813,MEA,NG,iPhone 13,iOS 18.1
gd_01814,EU,UK,iPhone 13,iOS 18.1
gd_01815,APAC,PH,iPhone 15,iOS 18.1
gd_01816,APAC,JP,iPhone 15,iOS 18.1
gd_01817,APAC,ID,Galaxy A54,Android 15
gd_01818,APAC,IN,Galaxy S23,Android 13
gd_01819,LATAM,MX,iPhone 15,iOS 16.4
gd_01820,APAC,JP,iPhone 13,iOS 16.4
gd_01821,APAC,IN,iPhone 15,iOS 16.4
gd_01822,APAC,ID,Pixel 7,Android 13
gd_01823,APAC,JP,iPhone 14,iOS 17.2
gd_01824,EU,FR,iPhone 14,iOS 18.1
gd_01825,APAC,PH,Redmi Note 12,Android 14
gd_01826,EU,UK,iPhone 13,iOS 17.2
gd_01827,APAC,PH,iPhone 14,iOS 17.2
gd_01828,MEA,AE,iPhone 13,iOS 16.4
gd_01829,MEA,ZA,iPhone 13,iOS 17.5
gd_01830,LATAM,AR,iPhone 14,iOS 16.4
gd_01831,APAC,JP,Galaxy A54,Android 13
gd_01832,APAC,JP,Pixel 8,Android 13
gd_01833,NAM,US,iPhone 15,iOS 17.2
gd_01834,EU,ES,Galaxy S23,Android 12
gd_01835,NAM,US,iPhone 15,iOS 17.5
gd_01836,NAM,US,iPhone 13,iOS 16.4
gd_01837,MEA,ZA,iPhone 13,iOS 18.1
gd_01838,LATAM,MX,Redmi Note 12,Android 13
gd_01839,APAC,IN,iPhone 13,iOS 17.2
gd_01840,NAM,CA,Pixel 8,Android 14
gd_01841,APAC,IN,Redmi Note 12,Android 15
gd_01842,EU,FR,iPhone 15,iOS 16.4
gd_01843,LATAM,AR,iPhone 13,iOS 17.2
gd_01844,MEA,NG,iPhone 15,iOS 17.5
gd_01845,EU,DE,Galaxy A54,Android 14
gd_01846,NAM,US,iPhone 13,iOS 17.2
gd_01847,NAM,CA,iPhone 14,iOS 18.1
gd_01848,NAM,US,Pixel 8,Android 12
gd_01849,EU,ES,iPhone 13,iOS 17.2
gd_01850,NAM,US,iPhone 13,iOS 16.4
gd_01851,NAM,CA,iPhone 13,iOS 16.4
gd_01852,NAM,US,iPhone 14,iOS 16.4
gd_01853,NAM,US,Redmi Note 12,Android 12
gd_01854,APAC,IN,Galaxy S23,Android 15
gd_01855,NAM,CA,iPhone 13,iOS 17.5
gd_01856,LATAM,MX,iPhone 14,iOS 17.5
gd_01857,NAM,US,iPhone 15,iOS 17.2
gd_01858,NAM,US,Redmi Note 12,Android 15
gd_01859,NAM,US,Galaxy A54,Android 15
gd_01860,APAC,JP,Pixel 8,Android 13
gd_01861,NAM,US,iPhone 14,iOS 18.1
gd_01862,APAC,ID,iPhone 13,iOS 17.2
gd_01863,NAM,CA,Galaxy S23,Android 15
gd_01864,MEA,AE,iPhone 14,iOS 16.4
gd_01865,NAM,CA,iPhone 13,iOS 17.2
gd_01866,EU,ES,Pixel 7,Android 13
gd_01867,LATAM,AR,iPhone 15,iOS 17.2
gd_01868,NAM,CA,iPhone 13,iOS 16.4
gd_01869,NAM,CA,Pixel 7,Android 12
gd_01870,LATAM,MX,iPhone 14,iOS 16.4
gd_01871,EU,FR,iPhone 13,iOS 17.5
gd_01872,NAM,US,Redmi Note 12,Android 13
gd_01873,EU,ES,iPhone 15,iOS 17.2
gd_01874,NAM,CA,Redmi Note 12,Android 14
gd_01875,MEA,NG,iPhone 13,iOS 16.4
gd_01876,APAC,JP,Redmi Note 12,Android 12
gd_01877,APAC,ID,iPhone 13,iOS 16.4
gd_01878,NAM,US,Pixel 8,Android 13
gd_01879,APAC,PH,Redmi Note 12,Android 14
gd_01880,APAC,JP,Galaxy A54,Android 14
gd_01881,NAM,CA,iPhone 13,iOS 17.5
gd_01882,LATAM,MX,iPhone 15,iOS 17.2
gd_01883,APAC,JP,Pixel 7,Android 15
gd_01884,LATAM,BR,Galaxy A54,Android 13
gd_01885,NAM,US,iPhone 14,iOS 17.2
gd_01886,NAM,CA,iPhone 13,iOS 16.4
gd_01887,APAC,IN,iPhone 15,iOS 17.5
gd_01888,LATAM,BR,Galaxy A54,Android 13
gd_01889,EU,ES,iPhone 15,iOS 17.5
gd_01890,NAM,CA,Galaxy A54,Android 14
gd_01891,LATAM,BR,Galaxy A54,Android 12
gd_01892,NAM,US,Redmi Note 12,Android 15
gd_01893,EU,DE,Redmi Note 12,Android 14
gd_01894,APAC,IN,iPhone 14,iOS 18.1
gd_01895,NAM,CA,Pixel 7,Android 14
gd_01896,NAM,US,iPhone 14,iOS 18.1
gd_01897,NAM,CA,iPhone 14,iOS 16.4
gd_01898,MEA,ZA,iPhone 13,iOS 17.5
gd_01899,EU,ES,iPhone 13,iOS 18.1
gd_01900,APAC,IN,Pixel 8,Android 15
gd_01901,MEA,NG,Redmi Note 12,Android 14
gd_01902,APAC,PH,iPhone 13,iOS 17.2
gd_01903,APAC,ID,iPhone 15,iOS 16.4
gd_01904,APAC,ID,Redmi Note 12,Android 12
gd_01905,EU,UK,Pixel 8,Android 12
gd_01906,APAC,ID,Pixel 8,Android 13
gd_01907,MEA,NG,iPhone 15,iOS 17.5
gd_01908,LATAM,AR,Galaxy A54,Android 14
gd_01909,EU,UK,iPhone 14,iOS 18.1
gd_01910,EU,UK,iPhone 15,iOS 17.5
gd_01911,LATAM,MX,iPhone 13,iOS 18.1
gd_01912,NAM,CA,Pixel 8,Android 15
gd_01913,LATAM,AR,iPhone 14,iOS 18.1
gd_01914,NAM,CA,Pixel 7,Android 12
gd_01915,APAC,JP,Redmi Note 12,Android 15
gd_01916,LATAM,MX,iPhone 14,iOS 16.4
gd_01917,EU,FR,Pixel 8,Android 12
gd_01918,NAM,US,Pixel 8,Android 13
gd_01919,LATAM,AR,Pixel 7,Android 15
gd_01920,EU,UK,iPhone 14,iOS 16.4
gd_01921,EU,ES,Redmi Note 12,Android 13
gd_01922,APAC,PH,Pixel 7,Android 14
gd_01923,EU,DE,iPhone 14,iOS 17.5
gd_01924,APAC,ID,Galaxy A54,Android 13
gd_01925,NAM,US,iPhone 14,iOS 18.1
gd_01926,EU,ES,Galaxy A54,Android 13
gd_01927,LATAM,BR,iPhone 15,iOS 18.1
gd_01928,NAM,US,iPhone 15,iOS 17.2
gd_01929,EU,FR,Galaxy A54,Android 14
gd_01930,APAC,JP,iPhone 15,iOS 17.2
gd_01931,LATAM,BR,iPhone 13,iOS 17.2
gd_01932,APAC,IN,Pixel 7,Android 15
gd_01933,LATAM,MX,Pixel 7,Android 15
gd_01934,NAM,CA,Pixel 7,Android 12
gd_01935,EU,ES,Redmi Note 12,Android 12
gd_01936,MEA,ZA,iPhone 13,iOS 17.5
gd_01937,LATAM,BR,Galaxy S23,Android 12
gd_01938,APAC,ID,Galaxy A54,Android 12
gd_01939,EU,FR,Galaxy A54,Android 12
gd_01940,EU,UK,Pixel 7,Android 13
gd_01941,NAM,US,Redmi Note 12,Android 12
gd_01942,LATAM,MX,Galaxy S23,Android 15
gd_01943,LATAM,BR,Pixel 7,Android 13
gd_01944,EU,FR,iPhone 13,iOS 18.1
gd_01945,EU,UK,Redmi Note 12,Android 13
gd_01946,EU,ES,iPhone 15,iOS 17.2
gd_01947,NAM,US,iPhone 15,iOS 17.2
gd_01948,APAC,ID,Pixel 8,Android 14
gd_01949,APAC,PH,Redmi Note 12,Android 12
gd_01950,NAM,CA,iPhone 13,iOS 16.4
gd_01951,APAC,PH,iPhone 13,iOS 17.5
gd_01952,MEA,ZA,Galaxy A54,Android 15
gd_01953,NAM,CA,Pixel 8,Android 13
gd_01954,EU,UK,Galaxy S23,Android 14
gd_01955,EU,FR,Galaxy A54,Android 12
gd_01956,NAM,US,iPhone 13,iOS 16.4
gd_01957,APAC,PH,iPhone 15,iOS 17.2
gd_01958,APAC,IN,iPhone 13,iOS 16.4
gd_01959,NAM,CA,Redmi Note 12,Android 13
gd_01960,NAM,US,Pixel 8,Android 14
gd_01961,LATAM,MX,iPhone 14,iOS 18.1
gd_01962,EU,FR,Pixel 8,Android 13
gd_01963,APAC,IN,Galaxy S23,Android 12
gd_01964,APAC,ID,Pixel 7,Android 13
gd_01965,LATAM,AR,Pixel 7,Android 13
gd_01966,APAC,PH,iPhone 14,iOS 18.1
gd_01967,LATAM,AR,Galaxy A54,Android 13
gd_01968,APAC,JP,iPhone 15,iOS 17.5
gd_01969,EU,DE,Redmi Note 12,Android 13
gd_01970,EU,DE,Redmi Note 12,Android 15
gd_01971,EU,DE,iPhone 15,iOS 17.2
gd_01972,EU,DE,Galaxy A54,Android 13
gd_01973,NAM,US,iPhone 14,iOS 16.4
gd_01974,EU,ES,iPhone 15,iOS 18.1
gd_01975,EU,DE,Redmi Note 12,Android 13
gd_01976,NAM,US,iPhone 14,iOS 17.5
gd_01977,EU,FR,iPhone 13,iOS 17.2
gd_01978,APAC,JP,iPhone 13,iOS 18.1
gd_01979,APAC,ID,iPhone 14,iOS 16.4
gd_01980,LATAM,MX,Galaxy A54,Android 13
gd_01981,APAC,PH,iPhone 14,iOS 17.2
gd_01982,LATAM,AR,iPhone 15,iOS 17.5
gd_01983,LATAM,AR,iPhone 14,iOS 17.5
gd_01984,NAM,CA,Galaxy A54,Android 15
gd_01985,MEA,ZA,Galaxy A54,Android 15
gd_01986,NAM,CA,iPhone 15,iOS 16.4
gd_01987,APAC,PH,iPhone 14,iOS 17.2
gd_01988,LATAM,AR,Galaxy S23,Android 13
gd_01989,EU,ES,iPhone 13,iOS 17.5
gd_01990,APAC,PH,Galaxy A54,Android 13
gd_01991,EU,FR,Pixel 7,Android 15
gd_01992,NAM,US,iPhone 14,iOS 17.2
gd_01993,NAM,US,Galaxy S23,Android 15
gd_01994,NAM,US,iPhone 13,iOS 16.4
gd_01995,NAM,CA,iPhone 15,iOS 17.2
gd_01996,APAC,PH,Pixel 8,Android 12
gd_01997,APAC,ID,Galaxy S23,Android 15
gd_01998,EU,DE,Pixel 8,Android 12
gd_01999,APAC,IN,iPhone 14,iOS 17.2
gd_02000,NAM,US,iPhone 14,iOS 17.2
gd_02001,NAM,US,Pixel 7,Android 14
gd_02002,LATAM,BR,Pixel 7,Android 12
gd_02003,MEA,ZA,iPhone 15,iOS 16.4
gd_02004,EU,ES,Pixel 7,Android 12
gd_02005,NAM,CA,iPhone 14,iOS 18.1
gd_02006,LATAM,MX,iPhone 13,iOS 16.4
gd_02007,LATAM,BR,iPhone 14,iOS 17.2
gd_02008,EU,ES,Galaxy A54,Android 15
gd_02009,NAM,CA,Galaxy S23,Android 13
gd_02010,NAM,CA,iPhone 15,iOS 16.4
gd_02011,APAC,ID,iPhone 13,iOS 16.4
gd_02012,MEA,AE,iPhone 14,iOS 17.5
gd_02013,APAC,PH,iPhone 13,iOS 18.1
gd_02014,EU,FR,iPhone 14,iOS 18.1
gd_02015,APAC,ID,Pixel 7,Android 13
gd_02016,LATAM,AR,iPhone 13,iOS 17.2
gd_02017,EU,ES,iPhone 15,iOS 16.4
gd_02018,LATAM,BR,Galaxy A54,Android 13
gd_02019,EU,ES,Pixel 8,Android 15
gd_02020,EU,FR,iPhone 13,iOS 17.2
gd_02021,APAC,IN,iPhone 13,iOS 17.5
gd_02022,EU,ES,Pixel 8,Android 13
gd_02023,MEA,NG,iPhone 15,iOS 17.2
gd_02024,APAC,ID,Galaxy A54,Android 14
gd_02025,EU,UK,iPhone 14,iOS 17.2
gd_02026,EU,ES,Galaxy S23,Android 12
gd_02027,APAC,PH,iPhone 14,iOS 17.5
gd_02028,EU,UK,Galaxy S23,Android 13
gd_02029,APAC,JP,iPhone 14,iOS 17.2
gd_02030,EU,UK,iPhone 15,iOS 16.4
gd_02031,EU,DE,Pixel 8,Android 12
gd_02032,APAC,JP,Galaxy S23,Android 14
gd_02033,NAM,US,Pixel 7,Android 13
gd_02034,APAC,JP,Galaxy S23,Android 14
gd_02035,APAC,ID,iPhone 15,iOS 18.1
gd_02036,EU,FR,iPhone 15,iOS 17.2
gd_02037,APAC,PH,iPhone 14,iOS 18.1
gd_02038,APAC,IN,Pixel 7,Android 15
gd_02039,LATAM,AR,Galaxy A54,Android 14
gd_02040,EU,UK,Galaxy A54,Android 13
gd_02041,EU,UK,iPhone 15,iOS 17.5
gd_02042,APAC,ID,Galaxy S23,Android 12
gd_02043,APAC,ID,Pixel 7,Android 12
gd_02044,APAC,IN,Redmi Note 12,Android 13
gd_02045,APAC,ID,Galaxy A54,Android 15
gd_02046,APAC,PH,Redmi Note 12,Android 13
gd_02047,NAM,CA,iPhone 13,iOS 17.2
gd_02048,APAC,JP,iPhone 14,iOS 17.2
gd_02049,NAM,US,Galaxy S23,Android 12
gd_02050,EU,UK,Pixel 8,Android 14
gd_02051,APAC,ID,Redmi Note 12,Android 15
gd_02052,EU,ES,Pixel 7,Android 12
gd_02053,EU,ES,Pixel 7,Android 12
gd_02054,LATAM,BR,Pixel 8,Android 14
gd_02055,LATAM,MX,Redmi Note 12,Android 15
gd_02056,APAC,ID,iPhone 13,iOS 16.4
gd_02057,MEA,NG,iPhone 14,iOS 17.5
gd_02058,EU,UK,iPhone 13,iOS 17.5
gd_02059,LATAM,MX,Pixel 8,Android 12
gd_02060,NAM,CA,iPhone 14,iOS 17.5
gd_02061,EU,DE,iPhone 13,iOS 17.5
gd_02062,EU,ES,iPhone 13,iOS 16.4
gd_02063,NAM,CA,iPhone 14,iOS 16.4
gd_02064,APAC,JP,iPhone 13,iOS 18.1
gd_02065,NAM,US,Galaxy S23,Android 15
gd_02066,APAC,PH,iPhone 14,iOS 17.5
gd_02067,NAM,US,iPhone 13,iOS 17.2
gd_02068,NAM,CA,iPhone 13,iOS 17.5
gd_02069,MEA,NG,Galaxy S23,Android 15
gd_02070,APAC,JP,Galaxy A54,Android 13
gd_02071,MEA,NG,Pixel 7,Android 13
gd_02072,EU,FR,iPhone 14,iOS 17.2
gd_02073,NAM,CA,Redmi Note 12,Android 15
gd_02074,APAC,IN,iPhone 14,iOS 17.2
gd_02075,APAC,IN,Pixel 8,Android 15
gd_02076,NAM,US,Galaxy A54,Android 15
gd_02077,LATAM,BR,Galaxy S23,Android 12
gd_02078,APAC,PH,Pixel 8,Android 14
gd_02079,APAC,IN,Galaxy A54,Android 15
gd_02080,EU,UK,Pixel 7,Android 12
gd_02081,APAC,PH,Galaxy A54,Android 14
gd_02082,NAM,US,Pixel 8,Android 12
gd_02083,MEA,NG,Redmi Note 12,Android 12
gd_02084,EU,ES,iPhone 15,iOS 17.5
gd_02085,NAM,CA,Redmi Note 12,Android 13
gd_02086,NAM,CA,iPhone 13,iOS 17.5
gd_02087,APAC,PH,iPhone 13,iOS 17.2
gd_02088,MEA,ZA,iPhone 15,iOS 17.5
gd_02089,LATAM,BR,iPhone 14,iOS 16.4
gd_02090,APAC,ID,Redmi Note 12,Android 15
gd_02091,MEA,AE,iPhone 15,iOS 17.5
gd_02092,APAC,PH,Galaxy S23,Android 14
gd_02093,EU,UK,iPhone 13,iOS 18.1
gd_02094,APAC,IN,iPhone 13,iOS 17.5
gd_02095,NAM,US,iPhone 15,iOS 17.2
gd_02096,NAM,US,Pixel 7,Android 14
gd_02097,EU,ES,Pixel 7,Android 12
gd_02098,NAM,US,iPhone 13,iOS 18.1
gd_02099,MEA,NG,Redmi Note 12,Android 13
gd_02100,MEA,ZA,Galaxy A54,Android 14
gd_02101,EU,UK,Galaxy A54,Android 13
gd_02102,APAC,PH,iPhone 14,iOS 18.1
gd_02103,EU,UK,Galaxy S23,Android 15
gd_02104,NAM,US,Pixel 8,Android 15
gd_02105,EU,FR,Galaxy S23,Android 15
gd_02106,NAM,US,iPhone 14,iOS 16.4
gd_02107,EU,UK,Redmi Note 12,Android 15
gd_02108,NAM,US,iPhone 15,iOS 17.2
gd_02109,NAM,CA,Galaxy A54,Android 12
gd_02110,NAM,CA,Redmi Note 12,Android 13
gd_02111,LATAM,MX,iPhone 15,iOS 17.2
gd_02112,NAM,US,iPhone 15,iOS 16.4
gd_02113,EU,DE,Redmi Note 12,Android 15
gd_02114,APAC,ID,Pixel 7,Android 15
gd_02115,EU,DE,iPhone 13,iOS 17.2
gd_02116,APAC,JP,Galaxy S23,Android 12
gd_02117,NAM,US,iPhone 13,iOS 17.2
gd_02118,APAC,JP,Pixel 8,Android 12
gd_02119,APAC,PH,iPhone 13,iOS 17.5
gd_02120,APAC,JP,Redmi Note 12,Android 14
gd_02121,APAC,ID,Galaxy A54,Android 12
gd_02122,EU,DE,iPhone 13,iOS 18.1
gd_02123,EU,FR,Galaxy A54,Android 13
gd_02124,NAM,CA,iPhone 15,iOS 18.1
gd_02125,APAC,ID,iPhone 13,iOS 16.4
gd_02126,NAM,US,Redmi Note 12,Android 12
gd_02127,EU,FR,Redmi Note 12,Android 14
gd_02128,APAC,JP,iPhone 15,iOS 18.1
gd_02129,NAM,US,iPhone 13,iOS 17.2
gd_02130,NAM,CA,iPhone 14,iOS 16.4
gd_02131,APAC,IN,iPhone 15,iOS 17.5
gd_02132,EU,FR,Galaxy S23,Android 14
gd_02133,LATAM,AR,iPhone 14,iOS 17.5
gd_02134,MEA,ZA,Pixel 8,Android 15
gd_02135,MEA,NG,iPhone 14,iOS 17.5
gd_02136,EU,UK,iPhone 15,iOS 18.1
gd_02137,NAM,US,Pixel 7,Android 14
gd_02138,APAC,JP,Galaxy A54,Android 12
gd_02139,APAC,ID,iPhone 15,iOS 16.4
gd_02140,APAC,PH,iPhone 13,iOS 16.4
gd_02141,EU,ES,iPhone 15,iOS 17.2
gd_02142,NAM,CA,Galaxy S23,Android 14
gd_02143,NAM,US,iPhone 13,iOS 16.4
gd_02144,NAM,US,iPhone 14,iOS 16.4
gd_02145,NAM,US,Galaxy S23,Android 14
gd_02146,MEA,AE,Pixel 8,Android 12
gd_02147,NAM,US,Galaxy A54,Android 15
gd_02148,APAC,JP,iPhone 14,iOS 17.2
gd_02149,MEA,ZA,Pixel 8,Android 13
gd_02150,EU,UK,iPhone 14,iOS 17.2
gd_02151,APAC,JP,Galaxy A54,Android 12
gd_02152,APAC,JP,iPhone 14,iOS 16.4
gd_02153,EU,FR,Galaxy S23,Android 15
gd_02154,EU,DE,iPhone 15,iOS 18.1
gd_02155,LATAM,MX,iPhone 15,iOS 17.5
gd_02156,APAC,PH,Pixel 8,Android 15
gd_02157,LATAM,MX,iPhone 15,iOS 16.4
gd_02158,MEA,NG,Redmi Note 12,Android 14
gd_02159,EU,DE,Pixel 7,Android 12
gd_02160,APAC,IN,Galaxy S23,Android 13
gd_02161,APAC,PH,iPhone 15,iOS 17.5
gd_02162,APAC,ID,Pixel 7,Android 15
gd_02163,APAC,IN,iPhone 14,iOS 18.1
gd_02164,APAC,IN,iPhone 15,iOS 18.1
gd_02165,LATAM,BR,iPhone 15,iOS 18.1
gd_02166,EU,UK,iPhone 15,iOS 17.5
gd_02167,APAC,JP,iPhone 14,iOS 17.5
gd_02168,EU,FR,iPhone 13,iOS 17.2
gd_02169,APAC,ID,iPhone 13,iOS 18.1
gd_02170,APAC,IN,iPhone 15,iOS 18.1
gd_02171,LATAM,BR,iPhone 15,iOS 18.1
gd_02172,EU,ES,Pixel 7,Android 15
gd_02173,APAC,ID,iPhone 13,iOS 16.4
gd_02174,EU,UK,Pixel 7,Android 15
gd_02175,NAM,CA,Redmi Note 12,Android 14
gd_02176,NAM,CA,iPhone 15,iOS 16.4
gd_02177,MEA,ZA,Redmi Note 12,Android 13
gd_02178,EU,ES,iPhone 13,iOS 17.2
gd_02179,MEA,NG,iPhone 15,iOS 16.4
gd_02180,NAM,US,Redmi Note 12,Android 14
gd_02181,APAC,PH,iPhone 14,iOS 16.4
gd_02182,APAC,ID,iPhone 15,iOS 17.5
gd_02183,APAC,JP,iPhone 14,iOS 16.4
gd_02184,APAC,IN,iPhone 13,iOS 17.2
gd_02185,APAC,IN,iPhone 14,iOS 16.4
gd_02186,LATAM,AR,Pixel 8,Android 14
gd_02187,APAC,PH,iPhone 13,iOS 16.4
gd_02188,NAM,US,Galaxy S23,Android 14
gd_02189,NAM,US,iPhone 15,iOS 17.2
gd_02190,APAC,JP,Pixel 7,Android 15
gd_02191,EU,ES,Pixel 8,Android 14
gd_02192,APAC,JP,Galaxy A54,Android 13
gd_02193,APAC,JP,Pixel 8,Android 14
gd_02194,EU,DE,iPhone 13,iOS 17.5
gd_02195,LATAM,BR,Pixel 7,Android 14
gd_02196,APAC,PH,iPhone 13,iOS 17.2
gd_02197,APAC,PH,Redmi Note 12,Android 12
gd_02198,APAC,ID,Galaxy S23,Android 15
gd_02199,LATAM,MX,Redmi Note 12,Android 13
gd_02200,APAC,IN,iPhone 15,iOS 17.5
gd_02201,MEA,AE,Pixel 8,Android 13
gd_02202,NAM,US,Redmi Note 12,Android 15
gd_02203,APAC,ID,Pixel 8,Android 15
gd_02204,APAC,IN,Pixel 7,Android 13
gd_02205,EU,FR,Redmi Note 12,Android 13
gd_02206,EU,UK,Galaxy S23,Android 14
gd_02207,APAC,JP,Galaxy S23,Android 13
gd_02208,EU,FR,iPhone 14,iOS 17.2
gd_02209,MEA,NG,Redmi Note 12,Android 14
gd_02210,EU,UK,iPhone 13,iOS 17.2
gd_02211,NAM,US,Redmi Note 12,Android 12
gd_02212,APAC,IN,iPhone 15,iOS 17.5
gd_02213,EU,FR,iPhone 15,iOS 17.2
gd_02214,NAM,US,iPhone 13,iOS 17.5
gd_02215,APAC,JP,iPhone 13,iOS 16.4
gd_02216,APAC,PH,iPhone 13,iOS 18.1
gd_02217,NAM,CA,iPhone 15,iOS 18.1
gd_02218,APAC,IN,iPhone 14,iOS 18.1
gd_02219,APAC,ID,iPhone 15,iOS 16.4
gd_02220,LATAM,MX,Pixel 7,Android 12
gd_02221,EU,DE,iPhone 14,iOS 17.2
gd_02222,NAM,US,Pixel 8,Android 14
gd_02223,MEA,NG,iPhone 15,iOS 16.4
gd_02224,APAC,PH,iPhone 13,iOS 16.4
gd_02225,NAM,US,iPhone 14,iOS 17.5
gd_02226,LATAM,BR,iPhone 15,iOS 18.1
gd_02227,NAM,US,Redmi Note 12,Android 15
gd_02228,LATAM,MX,Redmi Note 12,Android 12
gd_02229,APAC,JP,iPhone 14,iOS 18.1
gd_02230,MEA,NG,Pixel 7,Android 14
gd_02231,MEA,ZA,iPhone 13,iOS 17.2
gd_02232,EU,UK,Galaxy S23,Android 15
gd_02233,APAC,IN,iPhone 14,iOS 18.1
gd_02234,EU,UK,iPhone 14,iOS 17.5
gd_02235,APAC,IN,iPhone 13,iOS 17.5
gd_02236,APAC,IN,iPhone 15,iOS 16.4
gd_02237,NAM,CA,Pixel 8,Android 13
gd_02238,NAM,CA,Pixel 7,Android 12
gd_02239,NAM,CA,Redmi Note 12,Android 13
gd_02240,NAM,CA,Pixel 8,Android 13
gd_02241,NAM,US,iPhone 13,iOS 16.4
gd_02242,LATAM,AR,Galaxy S23,Android 15
gd_02243,APAC,IN,Redmi Note 12,Android 12
gd_02244,LATAM,MX,Redmi Note 12,Android 13
gd_02245,LATAM,AR,iPhone 13,iOS 16.4
gd_02246,APAC,JP,Galaxy A54,Android 14
gd_02247,EU,DE,Galaxy A54,Android 13
gd_02248,LATAM,MX,iPhone 15,iOS 17.5
gd_02249,APAC,PH,Redmi Note 12,Android 15
gd_02250,APAC,IN,Galaxy A54,Android 13
gd_02251,LATAM,MX,Galaxy A54,Android 15
gd_02252,APAC,IN,Pixel 8,Android 14
gd_02253,APAC,IN,iPhone 15,iOS 17.2
gd_02254,LATAM,AR,Redmi Note 12,Android 15
gd_02255,EU,DE,Redmi Note 12,Android 13
gd_02256,LATAM,BR,iPhone 15,iOS 17.2
gd_02257,NAM,US,Galaxy A54,Android 14
gd_02258,NAM,US,iPhone 15,iOS 18.1
gd_02259,APAC,PH,Galaxy A54,Android 14
gd_02260,NAM,CA,iPhone 13,iOS 17.2
gd_02261,MEA,ZA,iPhone 13,iOS 17.5
gd_02262,NAM,US,iPhone 15,iOS 17.5
gd_02263,APAC,PH,iPhone 14,iOS 18.1
gd_02264,NAM,CA,Redmi Note 12,Android 13
gd_02265,MEA,NG,iPhone 13,iOS 17.2
gd_02266,EU,FR,Pixel 8,Android 13
gd_02267,NAM,CA,iPhone 15,iOS 16.4
gd_02268,NAM,US,iPhone 14,iOS 17.5
gd_02269,APAC,PH,Galaxy A54,Android 13
gd_02270,MEA,NG,iPhone 13,iOS 17.5
gd_02271,MEA,ZA,iPhone 14,iOS 18.1
gd_02272,EU,UK,Galaxy S23,Android 12
gd_02273,EU,FR,iPhone 15,iOS 17.2
gd_02274,NAM,CA,Galaxy S23,Android 15
gd_02275,APAC,PH,Pixel 7,Android 14
gd_02276,APAC,IN,Galaxy A54,Android 15
gd_02277,NAM,US,iPhone 15,iOS 18.1
gd_02278,APAC,PH,iPhone 15,iOS 17.5
gd_02279,LATAM,BR,Pixel 7,Android 15
gd_02280,NAM,CA,Redmi Note 12,Android 13
gd_02281,NAM,US,Pixel 8,Android 14
gd_02282,NAM,US,iPhone 15,iOS 17.2
gd_02283,NAM,US,Galaxy A54,Android 14
gd_02284,NAM,CA,Redmi Note 12,Android 12
gd_02285,APAC,PH,Pixel 8,Android 14
gd_02286,NAM,US,Galaxy A54,Android 14
gd_02287,APAC,ID,iPhone 15,iOS 16.4
gd_02288,LATAM,BR,iPhone 13,iOS 16.4
gd_02289,MEA,NG,iPhone 15,iOS 16.4
gd_02290,APAC,PH,Pixel 7,Android 13
gd_02291,NAM,CA,Redmi Note 12,Android 15
gd_02292,NAM,US,iPhone 13,iOS 16.4
